1.000000000000000E-003 -1.85505457074443486E-003 -1.95031623932111447E-003
2.000000000000000E-003 -3.07844833331882405E-003 -3.21117494696765340E-003
3.000000000000000E-003 -4.18647964637366542E-003 -4.34740241898691655E-003
4.000000000000000E-003 -5.23048262468553491E-003 -5.41489131866252065E-003
5.000000000000000E-003 -6.23093564808310622E-003 -6.43587252936930320E-003
6.000000000000000E-003 -7.19863279401336889E-003 -7.42203245222678321E-003
7.000000000000000E-003 -8.14015630626961466E-003 -8.38047964592147573E-003
8.000000000000000E-003 -9.05990463020303269E-003 -9.31595305261597763E-003
8.999999999999999E-003 -9.96100871650725840E-003 -1.02318184602529540E-002
1.000000000000000E-002 -1.08458031404829840E-002 -1.11305802168630390E-002
1.100000000000000E-002 -1.17160916731804572E-002 -1.20141693484176037E-002
1.200000000000000E-002 -1.25733077161373427E-002 -1.28841174169552035E-002
1.300000000000000E-002 -1.34186166150970041E-002 -1.37416672723921270E-002
1.400000000000000E-002 -1.42529838157838644E-002 -1.45878467498881288E-002
1.500000000000000E-002 -1.50772219247591096E-002 -1.54235195036463348E-002
1.600000000000000E-002 -1.58920241970725261E-002 -1.62494211421881606E-002
1.700000000000000E-002 -1.66979889833906402E-002 -1.70661855818560332E-002
1.800000000000000E-002 -1.74956379752121208E-002 -1.78743646954661918E-002
1.900000000000000E-002 -1.82854300854947034E-002 -1.86744432462764703E-002
2.000000000000000E-002 -1.90677721884496970E-002 -1.94668504319016854E-002
2.100000000000000E-002 -1.98430275542859184E-002 -2.02519689422336370E-002
2.200000000000000E-002 -2.06115225624990822E-002 -2.10301421622091263E-002
2.300000000000000E-002 -2.13735521093271347E-002 -2.18016799683960483E-002
2.400000000000000E-002 -2.21293840106428184E-002 -2.25668634446292496E-002
2.500000000000000E-002 -2.28792626221732062E-002 -2.33259487560782582E-002
2.600000000000000E-002 -2.36234118428467615E-002 -2.40791703605040160E-002
2.700000000000000E-002 -2.43620376267969542E-002 -2.48267436919580725E-002
2.800000000000000E-002 -2.50953301002101933E-002 -2.55688674204990404E-002
2.900000000000000E-002 -2.58234653575407959E-002 -2.63057253681232145E-002
3.000000000000000E-002 -2.65466069954197262E-002 -2.70374881436392100E-002
3.100000000000000E-002 -2.72649074303390297E-002 -2.77643145460175975E-002
3.200000000000000E-002 -2.79785090368375317E-002 -2.84863527756669260E-002
3.300000000000000E-002 -2.86875451356950681E-002 -2.92037414853145820E-002
3.400000000000000E-002 -2.93921408560219380E-002 -2.99166106961227841E-002
3.500000000000000E-002 -3.00924138907176335E-002 -3.06250825999226928E-002
3.600000000000000E-002 -3.07884751612800683E-002 -3.13292722646949795E-002
3.700000000000000E-002 -3.14804294051618250E-002 -3.20292882574327795E-002
3.800000000000000E-002 -3.21683756966341175E-002 -3.27252331961212367E-002
3.900000000000000E-002 -3.28524079103122146E-002 -3.34172042406285022E-002
4.000000000000000E-002 -3.35326151350264362E-002 -3.41052935307258331E-002
4.100000000000000E-002 -3.42090820445209928E-002 -3.47895885781656922E-002
4.200000000000000E-002 -3.48818892304747080E-002 -3.54701726186870542E-002
4.300000000000000E-002 -3.55511135025195352E-002 -3.61471249289411697E-002
4.400000000000000E-002 -3.62168281592547062E-002 -3.68205211126039419E-002
4.500000000000000E-002 -3.68791032336861849E-002 -3.74904333593338718E-002
4.600000000000000E-002 -3.75380057160470751E-002 -3.81569306797264821E-002
4.700000000000000E-002 -3.81935997565529609E-002 -3.88200791189868138E-002
4.800000000000000E-002 -3.88459468503083299E-002 -3.94799419516808844E-002
4.900000000000000E-002 -3.94951060062928086E-002 -4.01365798596190759E-002
5.000000000000000E-002 -4.01411339021106525E-002 -4.07900510946631531E-002
5.100000000000000E-002 -4.07840850259781063E-002 -4.14404116280250520E-002
5.200000000000000E-002 -4.14240118072431718E-002 -4.20877152874340951E-002
5.300000000000000E-002 -4.20609647365779438E-002 -4.27320138833837959E-002
5.400000000000000E-002 -4.26949924768500744E-002 -4.33733573255276686E-002
5.500000000000000E-002 -4.33261419655644256E-002 -4.40117937301700984E-002
5.600000000000000E-002 -4.39544585096651938E-002 -4.46473695196906578E-002
5.700000000000000E-002 -4.45799858734019713E-002 -4.52801295146484234E-002
5.800000000000000E-002 -4.52027663598859805E-002 -4.59101170192300276E-002
5.900000000000000E-002 -4.58228408868968234E-002 -4.65373739006354203E-002
6.000000000000000E-002 -4.64402490574403887E-002 -4.71619406629318061E-002
6.100000000000000E-002 -4.70550292255077565E-002 -4.77838565158519510E-002
6.200000000000000E-002 -4.76672185574390089E-002 -4.84031594389644909E-002
6.300000000000000E-002 -4.82768530892556946E-002 -4.90198862416011266E-002
6.400000000000000E-002 -4.88839677802899719E-002 -4.96340726188875675E-002
6.500000000000000E-002 -4.94885965634070113E-002 -5.02457532041919869E-002
6.600000000000000E-002 -5.00907723920891931E-002 -5.08549616182742623E-002
6.700000000000000E-002 -5.06905272846248714E-002 -5.14617305153933571E-002
6.800000000000000E-002 -5.12878923656235747E-002 -5.20660916266060467E-002
6.900000000000001E-002 -5.18828979050575192E-002 -5.26680758004689151E-002
7.000000000000001E-002 -5.24755733550134398E-002 -5.32677130413371641E-002
7.099999999999999E-002 -5.30659473843209870E-002 -5.38650325454358772E-002
7.199999999999999E-002 -5.36540479112107699E-002 -5.44600627348651237E-002
7.300000000000000E-002 -5.42399021341408299E-002 -5.50528312896850849E-002
7.400000000000000E-002 -5.48235365609203856E-002 -5.56433651782168998E-002
7.500000000000000E-002 -5.54049770362466734E-002 -5.62316906856815124E-002
7.600000000000000E-002 -5.59842487677637626E-002 -5.68178334412908215E-002
7.700000000000000E-002 -5.65613763507413145E-002 -5.74018184438943174E-002
7.800000000000000E-002 -5.71363837914648579E-002 -5.79836700862777429E-002
7.900000000000000E-002 -5.77092945294212234E-002 -5.85634121782016015E-002
8.000000000000000E-002 -5.82801314583566502E-002 -5.91410679682608451E-002
8.100000000000000E-002 -5.88489169462789799E-002 -5.97166601646411388E-002
8.200000000000000E-002 -5.94156728544699697E-002 -6.02902109548408630E-002
8.300000000000000E-002 -5.99804205555690487E-002 -6.08617420244232515E-002
8.400000000000001E-002 -6.05431809507849597E-002 -6.14312745748580580E-002
8.500000000000001E-002 -6.11039744862878834E-002 -6.19988293405079258E-002
8.599999999999999E-002 -6.16628211688308447E-002 -6.25644266048103193E-002
8.699999999999999E-002 -6.22197405806458465E-002 -6.31280862157034273E-002
8.799999999999999E-002 -6.27747518936563609E-002 -6.36898276003389219E-002
8.900000000000000E-002 -6.33278738830458932E-002 -6.42496697791237054E-002
9.000000000000000E-002 -6.38791249402190092E-002 -6.48076313791284137E-002
9.100000000000000E-002 -6.44285230851886770E-002 -6.53637306468986129E-002
9.200000000000000E-002 -6.49760859784218464E-002 -6.59179854607015309E-002
9.300000000000000E-002 -6.55218309321730502E-002 -6.64704133422401033E-002
9.400000000000000E-002 -6.60657749213334061E-002 -6.70210314678624658E-002
9.500000000000000E-002 -6.66079345938214301E-002 -6.75698566792948679E-002
9.600000000000000E-002 -6.71483262805393222E-002 -6.81169054939226998E-002
9.700000000000000E-002 -6.76869660049182059E-002 -6.86621941146439846E-002
9.800000000000000E-002 -6.82238694920729999E-002 -6.92057384393172936E-002
9.900000000000000E-002 -6.87590521775870850E-002 -6.97475540698249546E-002
0.100000000000000 -6.92925292159460721E-002 -7.02876563207713301E-002
0.101000000000000 -6.98243154886371148E-002 -7.08260602278344698E-002
0.102000000000000 -7.03544256119317118E-002 -7.13627805557885964E-002
0.103000000000000 -7.08828739443666395E-002 -7.18978318062134386E-002
0.104000000000000 -7.14096745939379884E-002 -7.24312282249059136E-002
0.105000000000000 -7.19348414250220863E-002 -7.29629838090084110E-002
0.106000000000000 -7.24583880650365858E-002 -7.34931123138677644E-002
0.107000000000000 -7.29803279108534875E-002 -7.40216272596366243E-002
0.108000000000000 -7.35006741349760045E-002 -7.45485419376307329E-002
0.109000000000000 -7.40194396914902325E-002 -7.50738694164522213E-002
0.110000000000000 -7.45366373218019074E-002 -7.55976225478904862E-002
0.111000000000000 -7.50522795601678838E-002 -7.61198139726105838E-002
0.112000000000000 -7.55663787390315478E-002 -7.66404561256383565E-002
0.113000000000000 -7.60789469941712121E-002 -7.71595612416523802E-002
0.114000000000000 -7.65899962696694747E-002 -7.76771413600899768E-002
0.115000000000000 -7.70995383227112974E-002 -7.81932083300766606E-002
0.116000000000000 -7.76075847282185899E-002 -7.87077738151862327E-002
0.117000000000000 -7.81141468833278368E-002 -7.92208492980383955E-002
0.118000000000000 -7.86192360117179967E-002 -7.97324460847417954E-002
0.119000000000000 -7.91228631677944882E-002 -8.02425753091881716E-002
0.120000000000000 -7.96250392407354679E-002 -8.07512479372043401E-002
0.121000000000000 -8.01257749584062956E-002 -8.12584747705679539E-002
0.122000000000000 -8.06250808911473937E-002 -8.17642664508922146E-002
0.123000000000000 -8.11229674554404118E-002 -8.22686334633856570E-002
0.124000000000000 -8.16194449174585251E-002 -8.27715861404911823E-002
0.125000000000000 -8.21145233965041021E-002 -8.32731346654101284E-002
0.126000000000000 -8.26082128683395950E-002 -8.37732890755150256E-002
0.127000000000000 -8.31005231684150275E-002 -8.42720592656564932E-002
0.128000000000000 -8.35914639949962707E-002 -8.47694549913672740E-002
0.129000000000000 -8.40810449121981440E-002 -8.52654858719683467E-002
0.130000000000000 -8.45692753529258823E-002 -8.57601613935806695E-002
0.131000000000000 -8.50561646217282696E-002 -8.62534909120455662E-002
0.132000000000000 -8.55417218975663141E-002 -8.67454836557583209E-002
0.133000000000000 -8.60259562364998898E-002 -8.72361487284172704E-002
0.134000000000000 -8.65088765742959703E-002 -8.77254951116919340E-002
0.135000000000000 -8.69904917289613250E-002 -8.82135316678134135E-002
0.136000000000000 -8.74708104032018985E-002 -8.87002671420895616E-002
0.137000000000000 -8.79498411868122887E-002 -8.91857101653476675E-002
0.138000000000000 -8.84275925589974449E-002 -8.96698692563078908E-002
0.139000000000000 -8.89040728906286548E-002 -9.01527528238888487E-002
0.140000000000000 -8.93792904464370264E-002 -9.06343691694488918E-002
0.141000000000000 -8.98532533871460870E-002 -9.11147264889647091E-002
0.142000000000000 -9.03259697715454446E-002 -9.15938328751495778E-002
0.143000000000000 -9.07974475585082152E-002 -9.20716963195132854E-002
0.144000000000000 -9.12676946089535368E-002 -9.25483247143664561E-002
0.145000000000000 -9.17367186877564716E-002 -9.30237258547696039E-002
0.146000000000000 -9.22045274656067698E-002 -9.34979074404308913E-002
0.147000000000000 -9.26711285208184354E-002 -9.39708770775523755E-002
0.148000000000000 -9.31365293410917616E-002 -9.44426422806279864E-002
0.149000000000000 -9.36007373252290553E-002 -9.49132104741936961E-002
0.150000000000000 -9.40637597848062446E-002 -9.53825889945324745E-002
0.151000000000000 -9.45256039458009650E-002 -9.58507850913346560E-002
